Antall datapunkter: 10201
X: -5.000, Y: -5.000, Z: 50.000, dx: -9.900, dy: -9.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -2.100, Z: 27.450, dx: -9.500, dy: -4.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -2.000, Z: 27.040, dx: -9.500, dy: -3.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -1.900, Z: 26.650, dx: -9.500, dy: -3.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -1.800, Z: 26.280, dx: -9.500, dy: -3.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -1.700, Z: 25.930, dx: -9.500, dy: -3.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -1.600, Z: 25.600, dx: -9.500, dy: -3.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -1.500, Z: 25.290, dx: -9.500, dy: -2.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -1.400, Z: 25.000, dx: -9.500, dy: -2.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -1.300, Z: 24.730, dx: -9.500, dy: -2.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -1.200, Z: 24.480, dx: -9.500, dy: -2.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -1.100, Z: 24.250, dx: -9.500, dy: -2.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -1.000, Z: 24.040, dx: -9.500, dy: -1.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -0.900, Z: 23.850, dx: -9.500, dy: -1.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -0.800, Z: 23.680, dx: -9.500, dy: -1.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -0.700, Z: 23.530, dx: -9.500, dy: -1.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -0.600, Z: 23.400, dx: -9.500, dy: -1.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -0.500, Z: 23.290, dx: -9.500, dy: -0.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -0.400, Z: 23.200, dx: -9.500, dy: -0.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -0.300, Z: 23.130, dx: -9.500, dy: -0.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -0.200, Z: 23.080, dx: -9.500, dy: -0.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: -0.100, Z: 23.050, dx: -9.500, dy: -0.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 0.000, Z: 23.040, dx: -9.500, dy: 0.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 0.100, Z: 23.050, dx: -9.500, dy: 0.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 0.200, Z: 23.080, dx: -9.500, dy: 0.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 0.300, Z: 23.130, dx: -9.500, dy: 0.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 0.400, Z: 23.200, dx: -9.500, dy: 0.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 0.500, Z: 23.290, dx: -9.500, dy: 1.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 0.600, Z: 23.400, dx: -9.500, dy: 1.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 0.700, Z: 23.530, dx: -9.500, dy: 1.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 0.800, Z: 23.680, dx: -9.500, dy: 1.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 0.900, Z: 23.850, dx: -9.500, dy: 1.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 1.000, Z: 24.040, dx: -9.500, dy: 2.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 1.100, Z: 24.250, dx: -9.500, dy: 2.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 1.200, Z: 24.480, dx: -9.500, dy: 2.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 1.300, Z: 24.730, dx: -9.500, dy: 2.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 1.400, Z: 25.000, dx: -9.500, dy: 2.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 1.500, Z: 25.290, dx: -9.500, dy: 3.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 1.600, Z: 25.600, dx: -9.500, dy: 3.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 1.700, Z: 25.930, dx: -9.500, dy: 3.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 1.800, Z: 26.280, dx: -9.500, dy: 3.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 1.900, Z: 26.650, dx: -9.500, dy: 3.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 2.000, Z: 27.040, dx: -9.500, dy: 4.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 2.100, Z: 27.450, dx: -9.500, dy: 4.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 2.200, Z: 27.880, dx: -9.500, dy: 4.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 2.300, Z: 28.330, dx: -9.500, dy: 4.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 2.400, Z: 28.800, dx: -9.500, dy: 4.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 2.500, Z: 29.290, dx: -9.500, dy: 5.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 2.600, Z: 29.800, dx: -9.500, dy: 5.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 2.700, Z: 30.330, dx: -9.500, dy: 5.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 2.800, Z: 30.880, dx: -9.500, dy: 5.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 2.900, Z: 31.450, dx: -9.500, dy: 5.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 3.000, Z: 32.040, dx: -9.500, dy: 6.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 3.100, Z: 32.650, dx: -9.500, dy: 6.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 3.200, Z: 33.280, dx: -9.500, dy: 6.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 3.300, Z: 33.930, dx: -9.500, dy: 6.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 3.400, Z: 34.600, dx: -9.500, dy: 6.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 3.500, Z: 35.290, dx: -9.500, dy: 7.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 3.600, Z: 36.000, dx: -9.500, dy: 7.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 3.700, Z: 36.730, dx: -9.500, dy: 7.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 3.800, Z: 37.480, dx: -9.500, dy: 7.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 3.900, Z: 38.250, dx: -9.500, dy: 7.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 4.000, Z: 39.040, dx: -9.500, dy: 8.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 4.100, Z: 39.850, dx: -9.500, dy: 8.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 4.200, Z: 40.680, dx: -9.500, dy: 8.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 4.300, Z: 41.530, dx: -9.500, dy: 8.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 4.400, Z: 42.400, dx: -9.500, dy: 8.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 4.500, Z: 43.290, dx: -9.500, dy: 9.100, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 4.600, Z: 44.200, dx: -9.500, dy: 9.300, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 4.700, Z: 45.130, dx: -9.500, dy: 9.500, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 4.800, Z: 46.080, dx: -9.500, dy: 9.700, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 4.900, Z: 47.050, dx: -9.500, dy: 9.900, r: 1.000, g: 0.000, b: 0.000
X: -4.800, Y: 5.000, Z: 48.040, dx: -9.500, dy: 10.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -5.000, Z: 47.090, dx: -9.300, dy: -9.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -4.900, Z: 46.100, dx: -9.300, dy: -9.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -4.800, Z: 45.130, dx: -9.300, dy: -9.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -4.700, Z: 44.180, dx: -9.300, dy: -9.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -4.600, Z: 43.250, dx: -9.300, dy: -9.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -4.500, Z: 42.340, dx: -9.300, dy: -8.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -4.400, Z: 41.450, dx: -9.300, dy: -8.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -4.300, Z: 40.580, dx: -9.300, dy: -8.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -4.200, Z: 39.730, dx: -9.300, dy: -8.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -4.100, Z: 38.900, dx: -9.300, dy: -8.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -4.000, Z: 38.090, dx: -9.300, dy: -7.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -3.900, Z: 37.300, dx: -9.300, dy: -7.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -3.800, Z: 36.530, dx: -9.300, dy: -7.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -3.700, Z: 35.780, dx: -9.300, dy: -7.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -3.600, Z: 35.050, dx: -9.300, dy: -7.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -3.500, Z: 34.340, dx: -9.300, dy: -6.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -3.400, Z: 33.650, dx: -9.300, dy: -6.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -3.300, Z: 32.980, dx: -9.300, dy: -6.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -3.200, Z: 32.330, dx: -9.300, dy: -6.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -3.100, Z: 31.700, dx: -9.300, dy: -6.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -3.000, Z: 31.090, dx: -9.300, dy: -5.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -2.900, Z: 30.500, dx: -9.300, dy: -5.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -2.800, Z: 29.930, dx: -9.300, dy: -5.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -2.700, Z: 29.380, dx: -9.300, dy: -5.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -2.600, Z: 28.850, dx: -9.300, dy: -5.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -2.500, Z: 28.340, dx: -9.300, dy: -4.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -2.400, Z: 27.850, dx: -9.300, dy: -4.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -2.300, Z: 27.380, dx: -9.300, dy: -4.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -2.200, Z: 26.930, dx: -9.300, dy: -4.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -2.100, Z: 26.500, dx: -9.300, dy: -4.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -2.000, Z: 26.090, dx: -9.300, dy: -3.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -1.900, Z: 25.700, dx: -9.300, dy: -3.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -1.800, Z: 25.330, dx: -9.300, dy: -3.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -1.700, Z: 24.980, dx: -9.300, dy: -3.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -1.600, Z: 24.650, dx: -9.300, dy: -3.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -1.500, Z: 24.340, dx: -9.300, dy: -2.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -1.400, Z: 24.050, dx: -9.300, dy: -2.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -1.300, Z: 23.780, dx: -9.300, dy: -2.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -1.200, Z: 23.530, dx: -9.300, dy: -2.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -1.100, Z: 23.300, dx: -9.300, dy: -2.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -1.000, Z: 23.090, dx: -9.300, dy: -1.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -0.900, Z: 22.900, dx: -9.300, dy: -1.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -0.800, Z: 22.730, dx: -9.300, dy: -1.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -0.700, Z: 22.580, dx: -9.300, dy: -1.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -0.600, Z: 22.450, dx: -9.300, dy: -1.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -0.500, Z: 22.340, dx: -9.300, dy: -0.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -0.400, Z: 22.250, dx: -9.300, dy: -0.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -0.300, Z: 22.180, dx: -9.300, dy: -0.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -0.200, Z: 22.130, dx: -9.300, dy: -0.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: -0.100, Z: 22.100, dx: -9.300, dy: -0.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 0.000, Z: 22.090, dx: -9.300, dy: 0.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 0.100, Z: 22.100, dx: -9.300, dy: 0.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 0.200, Z: 22.130, dx: -9.300, dy: 0.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 0.300, Z: 22.180, dx: -9.300, dy: 0.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 0.400, Z: 22.250, dx: -9.300, dy: 0.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 0.500, Z: 22.340, dx: -9.300, dy: 1.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 0.600, Z: 22.450, dx: -9.300, dy: 1.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 0.700, Z: 22.580, dx: -9.300, dy: 1.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 0.800, Z: 22.730, dx: -9.300, dy: 1.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 0.900, Z: 22.900, dx: -9.300, dy: 1.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 1.000, Z: 23.090, dx: -9.300, dy: 2.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 1.100, Z: 23.300, dx: -9.300, dy: 2.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 1.200, Z: 23.530, dx: -9.300, dy: 2.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 1.300, Z: 23.780, dx: -9.300, dy: 2.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 1.400, Z: 24.050, dx: -9.300, dy: 2.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 1.500, Z: 24.340, dx: -9.300, dy: 3.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 1.600, Z: 24.650, dx: -9.300, dy: 3.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 1.700, Z: 24.980, dx: -9.300, dy: 3.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 1.800, Z: 25.330, dx: -9.300, dy: 3.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 1.900, Z: 25.700, dx: -9.300, dy: 3.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 2.000, Z: 26.090, dx: -9.300, dy: 4.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 2.100, Z: 26.500, dx: -9.300, dy: 4.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 2.200, Z: 26.930, dx: -9.300, dy: 4.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 2.300, Z: 27.380, dx: -9.300, dy: 4.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 2.400, Z: 27.850, dx: -9.300, dy: 4.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 2.500, Z: 28.340, dx: -9.300, dy: 5.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 2.600, Z: 28.850, dx: -9.300, dy: 5.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 2.700, Z: 29.380, dx: -9.300, dy: 5.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 2.800, Z: 29.930, dx: -9.300, dy: 5.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 2.900, Z: 30.500, dx: -9.300, dy: 5.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 3.000, Z: 31.090, dx: -9.300, dy: 6.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 3.100, Z: 31.700, dx: -9.300, dy: 6.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 3.200, Z: 32.330, dx: -9.300, dy: 6.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 3.300, Z: 32.980, dx: -9.300, dy: 6.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 3.400, Z: 33.650, dx: -9.300, dy: 6.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 3.500, Z: 34.340, dx: -9.300, dy: 7.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 3.600, Z: 35.050, dx: -9.300, dy: 7.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 3.700, Z: 35.780, dx: -9.300, dy: 7.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 3.800, Z: 36.530, dx: -9.300, dy: 7.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 3.900, Z: 37.300, dx: -9.300, dy: 7.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 4.000, Z: 38.090, dx: -9.300, dy: 8.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 4.100, Z: 38.900, dx: -9.300, dy: 8.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 4.200, Z: 39.730, dx: -9.300, dy: 8.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 4.300, Z: 40.580, dx: -9.300, dy: 8.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 4.400, Z: 41.450, dx: -9.300, dy: 8.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 4.500, Z: 42.340, dx: -9.300, dy: 9.100, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 4.600, Z: 43.250, dx: -9.300, dy: 9.300, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 4.700, Z: 44.180, dx: -9.300, dy: 9.500, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 4.800, Z: 45.130, dx: -9.300, dy: 9.700, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 4.900, Z: 46.100, dx: -9.300, dy: 9.900, r: 1.000, g: 0.000, b: 0.000
X: -4.700, Y: 5.000, Z: 47.090, dx: -9.300, dy: 10.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -5.000, Z: 46.160, dx: -9.100, dy: -9.900, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -4.900, Z: 45.170, dx: -9.100, dy: -9.700, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -4.800, Z: 44.200, dx: -9.100, dy: -9.500, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -4.700, Z: 43.250, dx: -9.100, dy: -9.300, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -4.600, Z: 42.320, dx: -9.100, dy: -9.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -4.500, Z: 41.410, dx: -9.100, dy: -8.900, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -4.400, Z: 40.520, dx: -9.100, dy: -8.700, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -4.300, Z: 39.650, dx: -9.100, dy: -8.500, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -4.200, Z: 38.800, dx: -9.100, dy: -8.300, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -4.100, Z: 37.970, dx: -9.100, dy: -8.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -4.000, Z: 37.160, dx: -9.100, dy: -7.900, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -3.900, Z: 36.370, dx: -9.100, dy: -7.700, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -3.800, Z: 35.600, dx: -9.100, dy: -7.500, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -3.700, Z: 34.850, dx: -9.100, dy: -7.300, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -3.600, Z: 34.120, dx: -9.100, dy: -7.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -3.500, Z: 33.410, dx: -9.100, dy: -6.900, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -3.400, Z: 32.720, dx: -9.100, dy: -6.700, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -3.300, Z: 32.050, dx: -9.100, dy: -6.500, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -3.200, Z: 31.400, dx: -9.100, dy: -6.300, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -3.100, Z: 30.770, dx: -9.100, dy: -6.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -3.000, Z: 30.160, dx: -9.100, dy: -5.900, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -2.900, Z: 29.570, dx: -9.100, dy: -5.700, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -2.800, Z: 29.000, dx: -9.100, dy: -5.500, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -2.700, Z: 28.450, dx: -9.100, dy: -5.300, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -2.600, Z: 27.920, dx: -9.100, dy: -5.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -2.500, Z: 27.410, dx: -9.100, dy: -4.900, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -2.400, Z: 26.920, dx: -9.100, dy: -4.700, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -2.300, Z: 26.450, dx: -9.100, dy: -4.500, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -2.200, Z: 26.000, dx: -9.100, dy: -4.300, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -2.100, Z: 25.570, dx: -9.100, dy: -4.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -2.000, Z: 25.160, dx: -9.100, dy: -3.900, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -1.900, Z: 24.770, dx: -9.100, dy: -3.700, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -1.800, Z: 24.400, dx: -9.100, dy: -3.500, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -1.700, Z: 24.050, dx: -9.100, dy: -3.300, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -1.600, Z: 23.720, dx: -9.100, dy: -3.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -1.500, Z: 23.410, dx: -9.100, dy: -2.900, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -1.400, Z: 23.120, dx: -9.100, dy: -2.700, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -1.300, Z: 22.850, dx: -9.100, dy: -2.500, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -1.200, Z: 22.600, dx: -9.100, dy: -2.300, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -1.100, Z: 22.370, dx: -9.100, dy: -2.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -1.000, Z: 22.160, dx: -9.100, dy: -1.900, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -0.900, Z: 21.970, dx: -9.100, dy: -1.700, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -0.800, Z: 21.800, dx: -9.100, dy: -1.500, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -0.700, Z: 21.650, dx: -9.100, dy: -1.300, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -0.600, Z: 21.520, dx: -9.100, dy: -1.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -0.500, Z: 21.410, dx: -9.100, dy: -0.900, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -0.400, Z: 21.320, dx: -9.100, dy: -0.700, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -0.300, Z: 21.250, dx: -9.100, dy: -0.500, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -0.200, Z: 21.200, dx: -9.100, dy: -0.300, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: -0.100, Z: 21.170, dx: -9.100, dy: -0.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: 0.000, Z: 21.160, dx: -9.100, dy: 0.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: 0.100, Z: 21.170, dx: -9.100, dy: 0.300, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: 0.200, Z: 21.200, dx: -9.100, dy: 0.500, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: 0.300, Z: 21.250, dx: -9.100, dy: 0.700, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: 0.400, Z: 21.320, dx: -9.100, dy: 0.900, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: 0.500, Z: 21.410, dx: -9.100, dy: 1.100, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: 0.600, Z: 21.520, dx: -9.100, dy: 1.300, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: 0.700, Z: 21.650, dx: -9.100, dy: 1.500, r: 1.000, g: 0.000, b: 0.000
X: -4.600, Y: 0.800, Z: 21.800, dx: -9.100, dy: 1.700, r: 1.000, g: 0.000, b: 0.000
